emotion,sentiment,subjectivity,orientation,chapter,paragraph,sentence
-1,0,-1,-1,1,5,5
-1,1,-1,-1,1,5,6
-1,1,-1,-1,1,5,6
-1,0,-1,-1,1,5,6
3,-1,-1,-1,1,5,6
1,1,0,-1,1,5,6
0,1,0,-1,1,5,6
0,1,0,-1,1,5,6
-1,1,1,-1,1,5,6
0,1,0,-1,1,5,6
-1,1,1,-1,1,5,6
-1,1,0,1,1,5,6
-1,0,-1,-1,1,5,6
-1,1,-1,-1,1,5,6
-1,1,-1,-1,1,5,6
-1,0,-1,-1,1,5,6
3,-1,-1,-1,1,5,6
1,1,0,-1,1,5,6
0,1,0,-1,1,5,6
0,1,0,-1,1,5,6
-1,1,1,-1,1,5,6
-1,1,-1,-1,1,5,6
-1,1,1,-1,1,5,6
-1,1,0,1,1,5,6
1,1,0,-1,1,5,6
3,-1,-1,-1,1,5,6
-1,1,-1,-1,1,5,6
-1,1,-1,-1,1,5,6
-1,0,-1,-1,1,5,6
3,-1,-1,-1,1,5,6
1,1,0,-1,1,5,6
0,1,0,-1,1,5,7
-1,1,1,-1,1,5,7
-1,1,1,-1,1,5,7
-1,1,1,-1,1,5,7
-1,1,0,1,1,5,7
-1,0,-1,-1,1,5,7
3,-1,-1,-1,1,5,7
-1,1,-1,-1,1,5,7
-1,1,-1,-1,1,5,7
-1,0,-1,-1,1,5,7
3,-1,-1,-1,1,5,7
0,1,0,-1,1,5,8
0,1,0,-1,1,5,8
-1,1,1,-1,1,5,8
-1,1,1,-1,1,5,8
-1,1,1,-1,1,5,8
-1,1,1,-1,1,5,8
-1,0,-1,-1,1,5,8
3,-1,-1,-1,1,5,8
-1,1,1,-1,1,5,8
-1,1,-1,-1,1,5,8
-1,1,-1,-1,1,5,8
-1,0,-1,-1,1,5,8
3,-1,-1,-1,1,5,8
1,1,0,-1,1,5,8
0,1,0,-1,1,5,8
0,1,0,-1,1,5,8
-1,1,1,-1,1,5,8
-1,1,-1,-1,1,6,0
-1,1,-1,-1,1,6,0
-1,0,-1,-1,1,6,0
3,-1,-1,-1,1,6,0
1,1,0,-1,1,6,0
-1,0,-1,-1,1,6,0
0,1,0,-1,1,6,0
-1,1,1,-1,1,6,0
-1,1,1,-1,1,6,0
-1,1,1,-1,1,6,0
-1,1,0,1,1,6,0
-1,0,-1,-1,1,6,0
3,-1,-1,-1,1,6,0
-1,1,0,1,1,6,0
1,1,-1,-1,1,6,0
-1,0,-1,-1,1,6,0
7,1,1,-1,1,6,0
-1,1,-1,-1,1,6,0
-1,1,-1,-1,1,6,0
-1,0,-1,-1,1,6,0
3,-1,-1,-1,1,6,0
1,1,0,-1,1,6,0
0,1,0,-1,1,6,0
0,1,0,-1,1,6,0
-1,1,1,-1,1,6,0
-1,1,-1,-1,1,6,0
-1,1,1,-1,1,6,0
-1,1,0,1,1,6,0
-1,0,-1,-1,1,6,0
3,-1,-1,-1,1,6,0
-1,1,0,1,1,6,0
1,1,-1,-1,1,6,0
-1,1,-1,-1,1,6,0
-1,1,-1,-1,1,6,0
-1,0,-1,-1,1,6,0
3,-1,-1,-1,1,6,0
1,1,0,-1,1,6,0
0,1,0,-1,1,6,0
0,1,0,-1,1,6,0
-1,1,1,-1,1,6,0
-1,1,1,-1,1,6,0
-1,1,-1,-1,1,6,0
-1,1,0,1,1,6,0
-1,0,-1,-1,1,6,0
1,1,0,-1,1,6,0
-1,1,0,1,1,6,0
1,1,-1,-1,1,6,0
-1,1,-1,-1,1,6,0
-1,1,-1,-1,1,6,1
-1,1,-1,-1,1,6,1
-1,0,-1,-1,1,6,1
3,-1,-1,-1,1,6,1
1,1,0,-1,1,6,1
0,1,0,-1,1,6,1
0,1,0,-1,1,6,1
-1,1,1,-1,1,6,1
-1,1,1,-1,1,6,1
-1,1,1,-1,1,6,1
1,1,0,-1,1,6,1
-1,0,-1,-1,1,6,1
3,-1,-1,-1,1,6,1
1,1,0,-1,1,6,1
-1,0,-1,-1,1,6,1
-1,1,-1,-1,1,6,1
-1,1,-1,-1,1,6,1
-1,1,-1,-1,1,6,1
-1,0,-1,-1,1,6,1
3,-1,-1,-1,1,6,1
1,1,0,-1,1,6,1
0,1,0,-1,1,6,1
0,1,0,-1,1,6,1
-1,1,1,-1,1,6,1
-1,1,1,-1,1,6,2
-1,1,0,1,1,6,2
-1,0,-1,-1,1,6,2
-1,1,-1,-1,1,6,2
-1,1,-1,-1,1,6,2
-1,0,-1,-1,1,6,2
3,-1,-1,-1,1,6,2
1,1,0,-1,1,6,2
0,1,0,-1,1,6,2
0,1,0,-1,1,6,2
-1,1,1,-1,1,6,2
-1,1,-1,-1,1,6,2
-1,1,-1,-1,1,6,2
-1,0,-1,-1,1,6,2
3,-1,-1,-1,1,6,2
1,1,0,-1,1,6,2
0,1,0,-1,1,6,2
0,1,0,-1,1,6,2
-1,1,1,-1,1,6,2
-1,1,1,-1,1,6,2
-1,1,1,-1,1,6,2
-1,0,-1,-1,1,6,2
3,-1,-1,-1,1,6,2
3,-1,-1,-1,1,6,2
-1,1,-1,-1,1,6,2
-1,1,-1,-1,1,6,2
-1,0,-1,-1,1,6,2
3,-1,-1,-1,1,6,2
1,1,0,-1,1,6,2
0,1,0,-1,1,6,2
0,1,0,-1,1,6,2
-1,1,1,-1,1,6,2
-1,1,1,-1,1,6,2
-1,0,-1,-1,1,6,2
-1,1,0,1,1,6,2
-1,0,-1,-1,1,6,2
3,-1,-1,-1,1,6,2
-1,1,0,1,1,6,2
1,1,-1,-1,1,6,2
0,1,0,-1,1,6,2
-1,1,-1,-1,1,6,2
-1,1,-1,-1,1,6,2
-1,0,-1,-1,1,6,2
3,-1,-1,-1,1,6,2
-1,1,-1,-1,1,6,2
-1,0,-1,-1,1,6,2
-1,1,1,-1,1,6,3
-1,1,1,-1,1,6,3
-1,1,1,-1,1,6,3
-1,1,0,1,1,6,3
-1,0,-1,-1,1,6,3
3,-1,-1,-1,1,6,3
-1,1,-1,-1,1,6,3
-1,1,-1,-1,1,6,3
-1,0,-1,-1,1,6,3
3,-1,-1,-1,1,6,3
1,1,0,-1,1,6,3
0,1,0,-1,1,6,3
0,1,0,-1,1,6,3
-1,1,1,-1,1,6,4
-1,1,1,-1,1,6,4
-1,1,0,1,1,6,4
-1,0,-1,-1,1,6,4
3,-1,-1,-1,1,6,4
-1,1,0,1,1,6,4
-1,1,-1,-1,1,6,4
-1,1,-1,-1,1,6,4
-1,0,-1,-1,1,6,4
3,-1,-1,-1,1,6,4
1,1,0,-1,1,6,4
0,1,0,-1,1,6,4
0,1,0,-1,1,6,4
-1,1,1,-1,1,6,4
-1,1,1,-1,1,6,4
-1,1,-1,-1,1,6,5
-1,0,-1,-1,1,6,5
3,-1,-1,-1,1,6,5
1,1,0,-1,1,6,5
0,1,0,-1,1,6,5
1,1,0,-1,1,6,5
-1,1,1,-1,1,6,5
-1,1,1,-1,1,6,5
-1,1,1,-1,1,6,5
-1,1,0,1,1,6,5
-1,0,-1,-1,1,6,5
3,-1,-1,-1,1,6,5
-1,1,0,1,1,6,5
1,1,-1,-1,1,6,5
-1,1,-1,-1,1,6,5
-1,1,-1,-1,1,6,5
-1,0,-1,-1,1,6,5
3,-1,-1,-1,1,6,5
1,1,0,-1,1,6,5
0,1,0,-1,1,6,5
0,1,0,-1,1,6,5
-1,1,1,-1,1,6,5
-1,1,1,-1,1,6,5
-1,1,1,-1,1,6,5
-1,1,-1,-1,1,6,6
-1,1,-1,-1,1,6,6
-1,0,-1,-1,1,6,6
3,-1,-1,-1,1,6,6
-1,1,-1,-1,1,6,6
0,1,0,-1,1,6,6
0,1,0,-1,1,6,6
-1,1,1,-1,1,6,6
-1,1,1,-1,1,6,6
-1,1,1,-1,1,6,6
-1,1,0,1,1,6,6
-1,0,-1,-1,1,6,6
3,-1,-1,-1,1,6,6
-1,1,-1,-1,1,6,6
-1,1,-1,-1,1,6,6
-1,0,-1,-1,1,6,6
3,-1,-1,-1,1,6,6
1,1,0,-1,1,6,6
-1,0,-1,-1,1,6,6
0,1,0,-1,1,6,6
-1,1,1,-1,1,6,6
-1,1,1,-1,1,6,6
-1,1,1,-1,1,6,6
-1,1,0,1,1,6,6
-1,0,-1,-1,1,6,6
-1,1,-1,-1,1,6,6
-1,1,-1,-1,1,6,6
-1,0,-1,-1,1,6,6
3,-1,-1,-1,1,6,6
1,1,0,-1,1,6,6
0,1,0,-1,1,6,6
0,1,0,-1,1,6,6
-1,1,1,-1,1,6,6
-1,1,1,-1,1,6,6
-1,1,-1,-1,1,6,6
-1,1,-1,-1,1,6,6
-1,0,-1,-1,1,6,6
3,-1,-1,-1,1,6,6
-1,1,-1,-1,1,6,6
0,1,0,-1,1,6,6
0,1,0,-1,1,6,6
-1,1,1,-1,1,6,6
-1,1,1,-1,1,6,6
-1,1,1,-1,1,6,6
-1,1,0,1,1,6,6
-1,1,-1,-1,1,6,6
-1,1,-1,-1,1,6,6
-1,0,-1,-1,1,6,6
3,-1,-1,-1,1,6,6
1,1,0,-1,1,6,6
0,1,0,-1,1,6,6
0,1,0,-1,1,6,6
-1,1,1,-1,1,6,6
-1,1,1,-1,1,6,6
-1,1,1,-1,1,6,6
-1,1,0,1,1,6,6
-1,1,-1,-1,1,6,6
-1,1,-1,-1,1,6,6
-1,0,-1,-1,1,6,6
1,1,0,-1,1,6,7
0,1,0,-1,1,6,7
0,1,0,-1,1,6,7
-1,1,1,-1,1,6,7
-1,1,1,-1,1,6,7
-1,1,1,-1,1,6,7
-1,1,0,1,1,6,7
-1,1,1,-1,1,6,7
-1,1,1,-1,1,6,7
-1,1,0,1,1,6,7
-1,1,-1,-1,1,6,7
-1,1,-1,-1,1,6,7
-1,0,-1,-1,1,6,7
3,-1,-1,-1,1,6,7
1,1,0,-1,1,6,7
0,1,0,-1,1,6,7
0,1,0,-1,1,6,7
-1,1,1,-1,1,6,7
-1,1,1,-1,1,6,7
-1,1,1,-1,1,6,7
-1,1,0,1,1,6,7
-1,0,-1,-1,1,6,7
-1,1,-1,-1,1,6,7
-1,1,-1,-1,1,6,7
-1,0,-1,-1,1,6,7
3,-1,-1,-1,1,6,7
1,1,0,-1,1,6,7
0,1,0,-1,1,6,7
0,1,0,-1,1,6,7
-1,1,1,-1,1,6,7
-1,1,1,-1,1,6,7
-1,1,-1,-1,1,7,0
-1,1,-1,-1,1,7,0
-1,0,-1,-1,1,7,0
3,-1,-1,-1,1,7,0
1,1,0,-1,1,7,0
0,1,0,-1,1,7,0
-1,0,-1,-1,1,7,0
3,-1,-1,-1,1,7,0
-1,1,1,-1,1,7,0
-1,1,1,-1,1,7,0
-1,1,0,1,1,7,0
-1,0,-1,-1,1,7,0
3,-1,-1,-1,1,7,0
-1,1,0,1,1,7,0
1,1,-1,-1,1,7,0
-1,1,-1,-1,1,7,0
-1,1,-1,-1,1,7,0
-1,1,-1,-1,1,7,0
-1,0,-1,-1,1,7,0
3,-1,-1,-1,1,7,0
1,1,0,-1,1,7,0
0,1,0,-1,1,7,0
0,1,0,-1,1,7,0
-1,1,1,-1,1,7,0
3,-1,-1,-1,1,7,0
-1,1,1,-1,1,7,0
-1,1,-1,-1,1,7,1
-1,1,-1,-1,1,7,1
-1,0,-1,-1,1,7,1
3,-1,-1,-1,1,7,1
1,1,0,-1,1,7,1
0,1,0,-1,1,7,1
0,1,0,-1,1,7,1
-1,1,1,-1,1,7,1
-1,1,1,-1,1,7,1
1,1,0,-1,1,7,1
-1,1,0,1,1,7,1
-1,0,-1,-1,1,7,1
3,-1,-1,-1,1,7,1
-1,1,0,1,1,7,1
-1,1,-1,-1,1,7,1
-1,1,-1,-1,1,7,1
-1,0,-1,-1,1,7,1
3,-1,-1,-1,1,7,1
1,1,0,-1,1,7,1
-1,0,-1,-1,1,7,1
0,1,0,-1,1,7,1
-1,1,1,-1,1,7,2
-1,1,1,-1,1,7,2
-1,1,0,1,1,7,2
-1,0,-1,-1,1,7,2
3,-1,-1,-1,1,7,2
-1,1,-1,-1,1,7,2
-1,1,-1,-1,1,7,2
-1,0,-1,-1,1,7,2
3,-1,-1,-1,1,7,2
0,1,0,-1,1,7,3
0,1,0,-1,1,7,3
-1,1,1,-1,1,7,3
-1,1,1,-1,1,7,3
-1,1,1,-1,1,7,3
-1,1,-1,-1,1,7,3
-1,0,-1,-1,1,7,3
-1,1,-1,-1,1,7,3
-1,1,-1,-1,1,7,3
-1,0,-1,-1,1,7,3
3,-1,-1,-1,1,7,3
1,1,0,-1,1,7,3
0,1,0,-1,1,7,3
0,1,0,-1,1,7,3
-1,1,1,-1,1,7,3
-1,1,1,-1,1,7,3
-1,1,1,-1,1,7,3
-1,1,0,1,1,7,3
-1,0,-1,-1,1,7,3
-1,1,0,1,1,7,3
-1,1,-1,-1,1,7,3
-1,1,-1,-1,1,7,3
-1,0,-1,-1,1,7,3
3,-1,-1,-1,1,7,3
-1,0,-1,-1,1,7,3
0,1,0,-1,1,7,4
-1,1,1,-1,1,7,4
-1,1,1,-1,1,7,4
-1,1,1,-1,1,7,4
-1,1,-1,-1,1,7,4
-1,1,-1,-1,1,7,4
-1,0,-1,-1,1,7,4
3,-1,-1,-1,1,7,4
1,1,0,-1,1,7,4
0,1,0,-1,1,7,4
0,1,0,-1,1,7,4
-1,1,1,-1,1,7,4
-1,1,1,-1,1,7,4
-1,1,1,-1,1,7,4
-1,1,0,1,1,7,4
-1,0,-1,-1,1,7,4
3,-1,-1,-1,1,7,4
-1,1,-1,-1,1,7,4
-1,1,-1,-1,1,7,4
-1,0,-1,-1,1,7,4
3,-1,-1,-1,1,7,4
1,1,0,-1,1,7,4
0,1,0,-1,1,7,4
0,1,0,-1,1,7,4
-1,1,1,-1,1,7,4
-1,1,1,-1,1,7,4
-1,1,1,-1,1,7,4
-1,1,0,1,1,7,4
-1,1,-1,-1,1,7,4
-1,1,-1,-1,1,7,4
-1,0,-1,-1,1,7,4
3,-1,-1,-1,1,7,4
1,1,0,-1,1,7,5
0,1,0,-1,1,7,5
0,1,0,-1,1,7,5
-1,1,1,-1,1,7,5
-1,1,1,-1,1,7,5
-1,1,1,-1,1,7,5
-1,1,0,1,1,7,5
-1,0,-1,-1,1,7,5
3,-1,-1,-1,1,7,5
-1,1,0,1,1,7,5
-1,1,1,-1,1,7,5
-1,1,-1,-1,1,7,5
-1,1,-1,-1,1,7,5
-1,0,-1,-1,1,7,5
3,-1,-1,-1,1,7,5
1,1,0,-1,1,7,5
0,1,0,-1,1,7,5
-1,0,-1,-1,1,7,5
-1,1,1,-1,1,7,5
-1,1,1,-1,1,7,5
-1,1,1,-1,1,7,5
-1,1,0,1,1,7,5
1,1,0,-1,1,7,5
-1,1,-1,-1,1,7,5
-1,1,-1,-1,1,7,5
-1,0,-1,-1,1,7,5
3,-1,-1,-1,1,7,5
1,1,0,-1,1,7,5
-1,0,-1,-1,1,7,5
0,1,0,-1,1,7,5
-1,1,1,-1,1,7,5
-1,1,1,-1,1,7,5
-1,1,0,1,1,7,6
-1,0,-1,-1,1,7,6
3,-1,-1,-1,1,7,6
-1,1,0,1,1,7,6
1,1,-1,-1,1,7,6
-1,1,-1,-1,1,7,6
-1,1,-1,-1,1,8,0
-1,1,-1,-1,1,8,0
-1,0,-1,-1,1,8,0
3,-1,-1,-1,1,8,0
1,1,0,-1,1,8,0
0,1,0,-1,1,8,0
0,1,0,-1,1,8,0
-1,1,-1,-1,1,8,0
-1,1,1,-1,1,8,0
-1,1,1,-1,1,8,0
-1,1,0,1,1,8,0
-1,0,-1,-1,1,8,0
3,-1,-1,-1,1,8,0
-1,1,0,1,1,8,0
-1,1,1,-1,1,8,0
-1,1,-1,-1,1,8,0
-1,1,-1,-1,1,8,0
-1,1,-1,-1,1,8,0
-1,0,-1,-1,1,8,0
3,-1,-1,-1,1,8,0
1,1,0,-1,1,8,0
0,1,0,-1,1,8,0
0,1,0,-1,1,8,0
-1,1,1,-1,1,8,0
-1,1,1,-1,1,8,0
-1,1,1,-1,1,8,0
-1,1,0,1,1,8,0
-1,0,-1,-1,1,8,0
-1,1,-1,-1,1,8,0
-1,1,-1,-1,1,8,0
-1,0,-1,-1,1,8,0
3,-1,-1,-1,1,8,0
1,1,0,-1,1,8,0
0,1,0,-1,1,8,0
3,-1,-1,-1,1,8,0
-1,1,1,-1,1,8,0
-1,1,1,-1,1,8,0
-1,1,1,-1,1,8,0
-1,1,0,1,1,8,0
-1,0,-1,-1,1,8,0
3,-1,-1,-1,1,8,0
-1,1,0,1,1,8,0
-1,1,-1,-1,1,8,0
-1,1,-1,-1,1,8,0
-1,0,-1,-1,1,8,0
3,-1,-1,-1,1,8,0
1,1,0,-1,1,8,0
0,1,0,-1,1,8,0
0,1,0,-1,1,8,0
-1,1,1,-1,1,8,0
-1,1,1,-1,1,8,0
-1,1,1,-1,1,8,0
-1,1,0,1,1,8,0
-1,1,-1,-1,1,8,0
-1,1,-1,-1,1,8,0
-1,0,-1,-1,1,8,0
3,-1,-1,-1,1,8,0
1,1,0,-1,1,8,0
0,1,0,-1,1,8,0
-1,0,-1,-1,1,8,0
-1,1,1,-1,1,8,0
-1,1,1,-1,1,8,0
-1,1,1,-1,1,8,0
-1,1,0,1,1,8,0
-1,0,-1,-1,1,8,0
-1,1,-1,-1,1,8,0
-1,1,-1,-1,1,8,0
-1,0,-1,-1,1,8,0
3,-1,-1,-1,1,8,0
0,1,0,-1,1,8,1
0,1,0,-1,1,8,1
-1,1,1,-1,1,8,1
-1,1,1,-1,1,8,1
-1,1,1,-1,1,8,1
-1,1,0,1,1,8,1
-1,0,-1,-1,1,8,1
-1,1,-1,-1,1,8,1
-1,1,-1,-1,1,8,1
-1,0,-1,-1,1,8,1
3,-1,-1,-1,1,8,1
1,1,0,-1,1,8,1
0,1,0,-1,1,8,1
0,1,0,-1,1,8,1
-1,1,1,-1,1,8,1
-1,1,-1,-1,1,8,1
-1,1,1,-1,1,8,1
-1,1,0,1,1,8,1
-1,0,-1,-1,1,8,1
3,-1,-1,-1,1,8,1
-1,1,-1,-1,1,8,1
-1,1,-1,-1,1,8,1
-1,0,-1,-1,1,8,1
3,-1,-1,-1,1,8,1
1,1,0,-1,1,8,1
0,1,0,-1,1,8,1
0,1,0,-1,1,8,1
-1,1,1,-1,1,8,1
3,-1,-1,-1,1,8,1
-1,1,1,-1,1,8,1
-1,1,0,1,1,8,1
0,1,0,-1,1,8,1
-1,1,-1,-1,1,8,1
-1,1,-1,-1,1,8,1
-1,0,-1,-1,1,8,1
3,-1,-1,-1,1,8,1
1,1,0,-1,1,8,1
0,1,0,-1,1,8,1
0,1,0,-1,1,8,1
-1,1,1,-1,1,8,1
-1,1,1,-1,1,8,1
-1,1,1,-1,1,8,1
0,1,0,-1,1,8,1
-1,0,-1,-1,1,8,1
3,-1,-1,-1,1,8,1
-1,1,-1,-1,1,8,1
-1,1,-1,-1,1,8,1
-1,0,-1,-1,1,8,1
3,-1,-1,-1,1,8,1
1,1,0,-1,1,8,1
0,1,0,-1,1,8,1
0,1,0,-1,1,8,1
-1,1,1,-1,1,8,1
-1,1,1,-1,1,8,1
-1,1,1,-1,1,8,1
-1,1,0,1,1,8,1
-1,0,-1,-1,1,8,1
0,1,0,-1,1,8,1
-1,1,-1,-1,1,8,1
-1,1,-1,-1,1,8,1
-1,0,-1,-1,1,8,1
3,-1,-1,-1,1,8,1
1,1,0,-1,1,8,1
0,1,0,-1,1,8,1
0,1,0,-1,1,8,1
-1,1,1,-1,1,8,1
-1,1,1,-1,1,8,1
-1,1,1,-1,1,8,1
-1,1,0,1,1,8,1
-1,0,-1,-1,1,8,1
-1,1,-1,-1,1,8,1
-1,1,-1,-1,1,9,0
-1,1,-1,-1,1,9,0
-1,0,-1,-1,1,9,0
3,-1,-1,-1,1,9,0
1,1,0,-1,1,9,0
0,1,0,-1,1,9,0
0,1,0,-1,1,9,0
-1,1,1,-1,1,9,0
-1,1,1,-1,1,9,0
-1,1,1,-1,1,9,0
-1,1,0,1,1,9,0
-1,0,-1,-1,1,9,0
-1,1,1,-1,1,9,0
-1,1,0,1,1,9,0
1,1,-1,-1,1,9,0
-1,1,-1,-1,1,9,0
-1,1,-1,-1,1,9,0
-1,0,-1,-1,1,9,0
3,-1,-1,-1,1,9,0
1,1,0,-1,1,9,0
0,1,0,-1,1,9,0
0,1,0,-1,1,9,0
-1,1,1,-1,1,9,0
-1,1,1,-1,1,9,0
-1,1,1,-1,1,9,0
-1,1,0,1,1,9,0
-1,0,-1,-1,1,9,0
-1,1,-1,-1,1,9,0
-1,1,-1,-1,1,9,0
-1,0,-1,-1,1,9,0
3,-1,-1,-1,1,9,0
1,1,0,-1,1,9,0
0,1,0,-1,1,9,1
-1,1,1,-1,1,9,1
-1,1,1,-1,1,9,1
-1,1,1,-1,1,9,1
-1,1,0,1,1,9,1
-1,0,-1,-1,1,9,1
-1,1,-1,-1,1,9,2
-1,0,-1,-1,1,9,2
3,-1,-1,-1,1,9,2
1,1,0,-1,1,9,2
0,1,0,-1,1,9,2
0,1,0,-1,1,9,2
-1,1,1,-1,1,9,2
0,1,0,-1,1,9,2
-1,1,1,-1,1,9,2
-1,1,0,1,1,9,2
-1,0,-1,-1,1,9,2
-1,1,-1,-1,1,9,2
-1,1,-1,-1,1,9,2
3,-1,-1,-1,1,9,3
1,1,0,-1,1,9,3
0,1,0,-1,1,9,3
0,1,0,-1,1,9,3
-1,1,1,-1,1,9,3
-1,1,1,-1,1,9,3
3,-1,-1,-1,1,9,3
-1,1,0,1,1,9,3
-1,0,-1,-1,1,9,3
-1,1,-1,-1,1,9,3
-1,1,-1,-1,1,9,3
-1,0,-1,-1,1,9,3
3,-1,-1,-1,1,9,3
1,1,0,-1,1,9,3
0,1,0,-1,1,9,3
0,1,0,-1,1,9,3
-1,1,1,-1,1,9,3
-1,1,1,-1,1,9,4
-1,1,0,1,1,9,4
-1,1,-1,-1,1,9,4
-1,1,-1,-1,1,9,4
-1,0,-1,-1,1,9,4
3,-1,-1,-1,1,9,4
1,1,0,-1,1,9,4
0,1,0,-1,1,9,4
0,1,0,-1,1,9,4
-1,1,1,-1,1,9,4
-1,1,1,-1,1,9,4
1,1,0,-1,1,9,4
-1,1,0,1,1,9,4
-1,0,-1,-1,1,9,4
3,-1,-1,-1,1,9,4
-1,1,-1,-1,1,9,4
-1,1,-1,-1,1,9,4
-1,0,-1,-1,1,9,4
3,-1,-1,-1,1,9,4
1,1,0,-1,1,9,4
0,1,0,-1,1,9,4
0,1,0,-1,1,9,4
-1,1,1,-1,1,9,4
-1,1,1,-1,1,9,4
-1,1,1,-1,1,9,4
-1,1,-1,-1,1,9,4
-1,1,-1,-1,1,9,4
-1,0,-1,-1,1,9,4
3,-1,-1,-1,1,9,4
1,1,0,-1,1,9,4
0,1,0,-1,1,9,4
0,1,0,-1,1,9,4
-1,1,1,-1,1,9,4
-1,1,1,-1,1,9,4
-1,1,1,-1,1,9,4
-1,1,0,1,1,9,4
-1,0,-1,-1,1,9,4
3,-1,-1,-1,1,9,4
-1,1,0,1,1,9,4
1,1,-1,-1,1,9,4
-1,1,-1,-1,1,9,4
-1,1,-1,-1,1,9,4
-1,0,-1,-1,1,9,4
3,-1,-1,-1,1,9,4
1,1,0,-1,1,9,4
0,1,0,-1,1,9,5
-1,1,1,-1,1,9,5
-1,1,1,-1,1,9,5
-1,1,1,-1,1,9,5
-1,1,0,1,1,9,5
-1,0,-1,-1,1,9,5
-1,1,-1,-1,1,9,5
-1,1,-1,-1,1,9,5
-1,1,-1,-1,1,10,0
-1,1,-1,-1,1,10,0
-1,0,-1,-1,1,10,0
3,-1,-1,-1,1,10,0
1,1,0,-1,1,10,0
0,1,0,-1,1,10,0
0,1,0,-1,1,10,0
-1,1,1,-1,1,10,0
-1,1,1,-1,1,10,0
-1,1,1,-1,1,10,0
-1,1,0,1,1,10,0
-1,0,-1,-1,1,10,0
3,-1,-1,-1,1,10,0
-1,1,-1,-1,1,10,0
-1,1,-1,-1,1,10,0
-1,0,-1,-1,1,10,0
3,-1,-1,-1,1,10,0
1,1,0,-1,1,10,0
0,1,0,-1,1,10,0
0,1,0,-1,1,10,0
-1,1,1,-1,1,10,1
-1,1,1,-1,1,10,1
-1,1,0,1,1,10,1
-1,0,-1,-1,1,10,1
3,-1,-1,-1,1,10,1
-1,1,-1,-1,1,10,1
-1,1,-1,-1,1,10,1
-1,0,-1,-1,1,10,1
3,-1,-1,-1,1,10,1
1,1,0,-1,1,10,1
0,1,0,-1,1,10,1
0,1,0,-1,1,10,1
-1,1,-1,-1,1,10,1
-1,1,1,-1,1,10,1
-1,1,1,-1,1,10,1
-1,1,0,1,1,10,1
-1,0,-1,-1,1,10,1
-1,1,-1,-1,1,10,1
-1,1,-1,-1,1,10,1
-1,0,-1,-1,1,10,1
3,-1,-1,-1,1,10,1
1,1,0,-1,1,10,1
0,1,0,-1,1,10,1
0,1,0,-1,1,10,1
-1,1,1,-1,1,10,1
-1,1,1,-1,1,10,1
1,1,0,-1,1,10,1
-1,1,0,1,1,10,1
-1,0,-1,-1,1,10,1
1,1,0,-1,1,10,1
-1,1,-1,-1,1,10,1
-1,1,-1,-1,1,10,1
-1,0,-1,-1,1,10,1
3,-1,-1,-1,1,10,1
1,1,0,-1,1,10,1
0,1,0,-1,1,10,1
0,1,0,-1,1,10,1
-1,1,1,-1,1,10,1
-1,1,1,-1,1,10,1
-1,1,1,-1,1,10,1
-1,1,0,1,1,10,1
-1,1,-1,-1,1,10,1
-1,1,-1,-1,1,10,1
-1,0,-1,-1,1,10,1
-1,1,-1,-1,1,10,1
0,1,0,-1,1,10,2
0,1,0,-1,1,10,2
0,1,0,-1,1,10,2
-1,1,1,-1,1,10,2
-1,1,1,-1,1,10,2
-1,1,0,1,1,10,2
-1,0,-1,-1,1,10,2
3,-1,-1,-1,1,10,2
-1,1,-1,-1,1,10,3
-1,0,-1,-1,1,10,3
3,-1,-1,-1,1,10,3
1,1,0,-1,1,10,3
0,1,0,-1,1,10,3
0,1,0,-1,1,10,3
3,-1,-1,-1,1,10,3
-1,1,1,-1,1,10,3
-1,1,1,-1,1,10,3
-1,1,0,1,1,10,3
-1,0,-1,-1,1,10,3
-1,1,-1,-1,1,10,3
-1,1,0,1,1,10,3
-1,1,-1,-1,1,10,3
-1,1,-1,-1,1,10,3
-1,0,-1,-1,1,10,3
3,-1,-1,-1,1,10,3
1,1,0,-1,1,10,3
0,1,0,-1,1,10,3
0,1,0,-1,1,10,3
3,-1,-1,-1,1,10,3
-1,1,1,-1,1,10,3
-1,1,1,-1,1,10,3
-1,1,0,1,1,10,3
-1,1,-1,-1,1,10,4
-1,1,-1,-1,1,10,4
-1,0,-1,-1,1,10,4
3,-1,-1,-1,1,10,4
1,1,0,-1,1,10,4
0,1,0,-1,1,10,4
0,1,0,-1,1,10,4
-1,1,1,-1,1,10,4
-1,1,1,-1,1,10,4
-1,1,1,-1,1,10,4
-1,1,0,1,1,10,4
-1,0,-1,-1,1,10,4
3,-1,-1,-1,1,10,4
-1,1,-1,-1,1,10,4
-1,1,-1,-1,1,10,4
-1,0,-1,-1,1,10,4
3,-1,-1,-1,1,10,4
1,1,0,-1,1,10,4
0,1,0,-1,1,10,4
0,1,0,-1,1,10,4
-1,1,1,-1,1,10,4
-1,1,1,-1,1,10,4
-1,1,1,-1,1,10,4
-1,1,0,1,1,10,4
-1,0,-1,-1,1,10,4
3,-1,-1,-1,1,10,4
-1,1,0,1,1,10,4
1,1,-1,-1,1,10,4
-1,1,-1,-1,1,10,4
-1,1,-1,-1,1,10,4
-1,0,-1,-1,1,10,4
3,-1,-1,-1,1,10,4
1,1,0,-1,1,10,4
0,1,0,-1,1,10,4
0,1,0,-1,1,10,4
-1,0,-1,-1,1,10,4
-1,1,1,-1,1,10,4
